program_id,task_id,buggy_path,fixed_path,tests_path,loc,python_version,runs_successfully,passing_test_count,failing_test_count,evaluation_denominator,eligibility_status,exclusion_reason
54981446,abc324_b,data/external/ConDefects/Code/abc324_b/Python/54981446/faultyVersion.py,data/external/ConDefects/Code/abc324_b/Python/54981446/correctVersion.py,data/external/ConDefects/Test/abc324_b,4,3.14.3,True,,,4,ineligible,loc < 25 (minimum length floor is 25)
54985902,abc324_b,data/external/ConDefects/Code/abc324_b/Python/54985902/faultyVersion.py,data/external/ConDefects/Code/abc324_b/Python/54985902/correctVersion.py,data/external/ConDefects/Test/abc324_b,9,3.14.3,True,,,9,ineligible,loc < 25 (minimum length floor is 25)
53028745,abc324_d,data/external/ConDefects/Code/abc324_d/Python/53028745/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/53028745/correctVersion.py,data/external/ConDefects/Test/abc324_d,18,3.14.3,True,,,18,ineligible,loc < 25 (minimum length floor is 25)
53183863,abc324_d,data/external/ConDefects/Code/abc324_d/Python/53183863/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/53183863/correctVersion.py,data/external/ConDefects/Test/abc324_d,14,3.14.3,True,,,14,ineligible,loc < 25 (minimum length floor is 25)
53944042,abc324_d,data/external/ConDefects/Code/abc324_d/Python/53944042/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/53944042/correctVersion.py,data/external/ConDefects/Test/abc324_d,21,3.14.3,True,,,21,ineligible,loc < 25 (minimum length floor is 25)
53953051,abc324_d,data/external/ConDefects/Code/abc324_d/Python/53953051/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/53953051/correctVersion.py,data/external/ConDefects/Test/abc324_d,34,3.14.3,True,,,34,eligible,
54149573,abc324_d,data/external/ConDefects/Code/abc324_d/Python/54149573/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/54149573/correctVersion.py,data/external/ConDefects/Test/abc324_d,24,3.14.3,True,,,24,ineligible,loc < 25 (minimum length floor is 25)
54390162,abc324_d,data/external/ConDefects/Code/abc324_d/Python/54390162/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/54390162/correctVersion.py,data/external/ConDefects/Test/abc324_d,55,3.14.3,True,,,55,eligible,
54432109,abc324_d,data/external/ConDefects/Code/abc324_d/Python/54432109/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/54432109/correctVersion.py,data/external/ConDefects/Test/abc324_d,28,3.14.3,True,,,28,eligible,
54739961,abc324_d,data/external/ConDefects/Code/abc324_d/Python/54739961/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/54739961/correctVersion.py,data/external/ConDefects/Test/abc324_d,43,3.14.3,True,,,43,eligible,
54743756,abc324_d,data/external/ConDefects/Code/abc324_d/Python/54743756/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/54743756/correctVersion.py,data/external/ConDefects/Test/abc324_d,18,3.14.3,True,,,18,ineligible,loc < 25 (minimum length floor is 25)
54958173,abc324_d,data/external/ConDefects/Code/abc324_d/Python/54958173/faultyVersion.py,data/external/ConDefects/Code/abc324_d/Python/54958173/correctVersion.py,data/external/ConDefects/Test/abc324_d,22,3.14.3,True,,,22,ineligible,loc < 25 (minimum length floor is 25)
52742757,abc324_e,data/external/ConDefects/Code/abc324_e/Python/52742757/faultyVersion.py,data/external/ConDefects/Code/abc324_e/Python/52742757/correctVersion.py,data/external/ConDefects/Test/abc324_e,27,3.14.3,True,,,27,eligible,
52629689,abc324_g,data/external/ConDefects/Code/abc324_g/Python/52629689/faultyVersion.py,data/external/ConDefects/Code/abc324_g/Python/52629689/correctVersion.py,data/external/ConDefects/Test/abc324_g,259,3.14.3,True,,,259,ineligible,multi-line fault — excluded by v2 single-line filter
54458696,abc325_a,data/external/ConDefects/Code/abc325_a/Python/54458696/faultyVersion.py,data/external/ConDefects/Code/abc325_a/Python/54458696/correctVersion.py,data/external/ConDefects/Test/abc325_a,2,3.14.3,True,,,2,ineligible,loc < 25 (minimum length floor is 25)
54463664,abc325_a,data/external/ConDefects/Code/abc325_a/Python/54463664/faultyVersion.py,data/external/ConDefects/Code/abc325_a/Python/54463664/correctVersion.py,data/external/ConDefects/Test/abc325_a,2,3.14.3,True,,,2,ineligible,loc < 25 (minimum length floor is 25)
54471524,abc325_a,data/external/ConDefects/Code/abc325_a/Python/54471524/faultyVersion.py,data/external/ConDefects/Code/abc325_a/Python/54471524/correctVersion.py,data/external/ConDefects/Test/abc325_a,2,3.14.3,True,,,2,ineligible,loc < 25 (minimum length floor is 25)
54237927,abc325_b,data/external/ConDefects/Code/abc325_b/Python/54237927/faultyVersion.py,data/external/ConDefects/Code/abc325_b/Python/54237927/correctVersion.py,data/external/ConDefects/Test/abc325_b,17,3.14.3,True,,,17,ineligible,loc < 25 (minimum length floor is 25)
54669093,abc325_b,data/external/ConDefects/Code/abc325_b/Python/54669093/faultyVersion.py,data/external/ConDefects/Code/abc325_b/Python/54669093/correctVersion.py,data/external/ConDefects/Test/abc325_b,20,3.14.3,True,,,20,ineligible,loc < 25 (minimum length floor is 25)
54778964,abc325_b,data/external/ConDefects/Code/abc325_b/Python/54778964/faultyVersion.py,data/external/ConDefects/Code/abc325_b/Python/54778964/correctVersion.py,data/external/ConDefects/Test/abc325_b,18,3.14.3,True,,,18,ineligible,loc < 25 (minimum length floor is 25)
54888009,abc325_b,data/external/ConDefects/Code/abc325_b/Python/54888009/faultyVersion.py,data/external/ConDefects/Code/abc325_b/Python/54888009/correctVersion.py,data/external/ConDefects/Test/abc325_b,11,3.14.3,True,,,11,ineligible,loc < 25 (minimum length floor is 25)
54452348,abc325_c,data/external/ConDefects/Code/abc325_c/Python/54452348/faultyVersion.py,data/external/ConDefects/Code/abc325_c/Python/54452348/correctVersion.py,data/external/ConDefects/Test/abc325_c,114,3.14.3,True,,,114,eligible,
52936269,abc325_d,data/external/ConDefects/Code/abc325_d/Python/52936269/faultyVersion.py,data/external/ConDefects/Code/abc325_d/Python/52936269/correctVersion.py,data/external/ConDefects/Test/abc325_d,34,3.14.3,True,,,34,eligible,
53458224,abc325_d,data/external/ConDefects/Code/abc325_d/Python/53458224/faultyVersion.py,data/external/ConDefects/Code/abc325_d/Python/53458224/correctVersion.py,data/external/ConDefects/Test/abc325_d,23,3.14.3,True,,,23,ineligible,loc < 25 (minimum length floor is 25)
53574782,abc325_d,data/external/ConDefects/Code/abc325_d/Python/53574782/faultyVersion.py,data/external/ConDefects/Code/abc325_d/Python/53574782/correctVersion.py,data/external/ConDefects/Test/abc325_d,30,3.14.3,True,,,30,eligible,
47165263,abc325_f,data/external/ConDefects/Code/abc325_f/Python/47165263/faultyVersion.py,data/external/ConDefects/Code/abc325_f/Python/47165263/correctVersion.py,data/external/ConDefects/Test/abc325_f,50,3.14.3,True,,,50,eligible,
47205844,abc325_f,data/external/ConDefects/Code/abc325_f/Python/47205844/faultyVersion.py,data/external/ConDefects/Code/abc325_f/Python/47205844/correctVersion.py,data/external/ConDefects/Test/abc325_f,83,3.14.3,True,,,83,eligible,
47320684,abc325_f,data/external/ConDefects/Code/abc325_f/Python/47320684/faultyVersion.py,data/external/ConDefects/Code/abc325_f/Python/47320684/correctVersion.py,data/external/ConDefects/Test/abc325_f,30,3.14.3,True,,,30,eligible,
47338119,abc325_f,data/external/ConDefects/Code/abc325_f/Python/47338119/faultyVersion.py,data/external/ConDefects/Code/abc325_f/Python/47338119/correctVersion.py,data/external/ConDefects/Test/abc325_f,46,3.14.3,True,,,46,eligible,
49397229,abc325_f,data/external/ConDefects/Code/abc325_f/Python/49397229/faultyVersion.py,data/external/ConDefects/Code/abc325_f/Python/49397229/correctVersion.py,data/external/ConDefects/Test/abc325_f,33,3.14.3,True,,,33,ineligible,multiple independent faults
52623489,abc325_f,data/external/ConDefects/Code/abc325_f/Python/52623489/faultyVersion.py,data/external/ConDefects/Code/abc325_f/Python/52623489/correctVersion.py,data/external/ConDefects/Test/abc325_f,25,3.14.3,True,,,25,eligible,
46914169,abc325_g,data/external/ConDefects/Code/abc325_g/Python/46914169/faultyVersion.py,data/external/ConDefects/Code/abc325_g/Python/46914169/correctVersion.py,data/external/ConDefects/Test/abc325_g,30,3.14.3,True,,,30,eligible,
46924310,abc325_g,data/external/ConDefects/Code/abc325_g/Python/46924310/faultyVersion.py,data/external/ConDefects/Code/abc325_g/Python/46924310/correctVersion.py,data/external/ConDefects/Test/abc325_g,21,3.14.3,True,,,21,ineligible,loc < 25 (minimum length floor is 25)
47132370,abc325_g,data/external/ConDefects/Code/abc325_g/Python/47132370/faultyVersion.py,data/external/ConDefects/Code/abc325_g/Python/47132370/correctVersion.py,data/external/ConDefects/Test/abc325_g,19,3.14.3,True,,,19,ineligible,loc < 25 (minimum length floor is 25)
54490935,abc326_a,data/external/ConDefects/Code/abc326_a/Python/54490935/faultyVersion.py,data/external/ConDefects/Code/abc326_a/Python/54490935/correctVersion.py,data/external/ConDefects/Test/abc326_a,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
54516500,abc326_a,data/external/ConDefects/Code/abc326_a/Python/54516500/faultyVersion.py,data/external/ConDefects/Code/abc326_a/Python/54516500/correctVersion.py,data/external/ConDefects/Test/abc326_a,13,3.14.3,True,,,13,ineligible,loc < 25 (minimum length floor is 25)
54727999,abc326_a,data/external/ConDefects/Code/abc326_a/Python/54727999/faultyVersion.py,data/external/ConDefects/Code/abc326_a/Python/54727999/correctVersion.py,data/external/ConDefects/Test/abc326_a,6,3.14.3,True,,,6,ineligible,loc < 25 (minimum length floor is 25)
54729093,abc326_a,data/external/ConDefects/Code/abc326_a/Python/54729093/faultyVersion.py,data/external/ConDefects/Code/abc326_a/Python/54729093/correctVersion.py,data/external/ConDefects/Test/abc326_a,2,3.14.3,True,,,2,ineligible,loc < 25 (minimum length floor is 25)
54933438,abc326_a,data/external/ConDefects/Code/abc326_a/Python/54933438/faultyVersion.py,data/external/ConDefects/Code/abc326_a/Python/54933438/correctVersion.py,data/external/ConDefects/Test/abc326_a,6,3.14.3,True,,,6,ineligible,loc < 25 (minimum length floor is 25)
54408960,abc326_b,data/external/ConDefects/Code/abc326_b/Python/54408960/faultyVersion.py,data/external/ConDefects/Code/abc326_b/Python/54408960/correctVersion.py,data/external/ConDefects/Test/abc326_b,10,3.14.3,True,,,10,ineligible,loc < 25 (minimum length floor is 25)
54706855,abc326_b,data/external/ConDefects/Code/abc326_b/Python/54706855/faultyVersion.py,data/external/ConDefects/Code/abc326_b/Python/54706855/correctVersion.py,data/external/ConDefects/Test/abc326_b,16,3.14.3,True,,,16,ineligible,loc < 25 (minimum length floor is 25)
54769546,abc326_b,data/external/ConDefects/Code/abc326_b/Python/54769546/faultyVersion.py,data/external/ConDefects/Code/abc326_b/Python/54769546/correctVersion.py,data/external/ConDefects/Test/abc326_b,6,3.14.3,True,,,6,ineligible,loc < 25 (minimum length floor is 25)
54935249,abc326_b,data/external/ConDefects/Code/abc326_b/Python/54935249/faultyVersion.py,data/external/ConDefects/Code/abc326_b/Python/54935249/correctVersion.py,data/external/ConDefects/Test/abc326_b,9,3.14.3,True,,,9,ineligible,loc < 25 (minimum length floor is 25)
55009435,abc326_b,data/external/ConDefects/Code/abc326_b/Python/55009435/faultyVersion.py,data/external/ConDefects/Code/abc326_b/Python/55009435/correctVersion.py,data/external/ConDefects/Test/abc326_b,11,3.14.3,True,,,11,ineligible,loc < 25 (minimum length floor is 25)
55135461,abc326_b,data/external/ConDefects/Code/abc326_b/Python/55135461/faultyVersion.py,data/external/ConDefects/Code/abc326_b/Python/55135461/correctVersion.py,data/external/ConDefects/Test/abc326_b,6,3.14.3,True,,,6,ineligible,loc < 25 (minimum length floor is 25)
54306688,abc326_c,data/external/ConDefects/Code/abc326_c/Python/54306688/faultyVersion.py,data/external/ConDefects/Code/abc326_c/Python/54306688/correctVersion.py,data/external/ConDefects/Test/abc326_c,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
54400118,abc326_c,data/external/ConDefects/Code/abc326_c/Python/54400118/faultyVersion.py,data/external/ConDefects/Code/abc326_c/Python/54400118/correctVersion.py,data/external/ConDefects/Test/abc326_c,10,3.14.3,True,,,10,ineligible,loc < 25 (minimum length floor is 25)
54412817,abc326_c,data/external/ConDefects/Code/abc326_c/Python/54412817/faultyVersion.py,data/external/ConDefects/Code/abc326_c/Python/54412817/correctVersion.py,data/external/ConDefects/Test/abc326_c,12,3.14.3,True,,,12,ineligible,loc < 25 (minimum length floor is 25)
54454360,abc326_c,data/external/ConDefects/Code/abc326_c/Python/54454360/faultyVersion.py,data/external/ConDefects/Code/abc326_c/Python/54454360/correctVersion.py,data/external/ConDefects/Test/abc326_c,26,3.14.3,True,,,26,eligible,
54687593,abc326_c,data/external/ConDefects/Code/abc326_c/Python/54687593/faultyVersion.py,data/external/ConDefects/Code/abc326_c/Python/54687593/correctVersion.py,data/external/ConDefects/Test/abc326_c,13,3.14.3,True,,,13,ineligible,loc < 25 (minimum length floor is 25)
52271253,abc326_d,data/external/ConDefects/Code/abc326_d/Python/52271253/faultyVersion.py,data/external/ConDefects/Code/abc326_d/Python/52271253/correctVersion.py,data/external/ConDefects/Test/abc326_d,44,3.14.3,True,,,44,ineligible,multiple independent faults
52796362,abc326_d,data/external/ConDefects/Code/abc326_d/Python/52796362/faultyVersion.py,data/external/ConDefects/Code/abc326_d/Python/52796362/correctVersion.py,data/external/ConDefects/Test/abc326_d,139,3.14.3,True,,,139,eligible,
52906322,abc326_d,data/external/ConDefects/Code/abc326_d/Python/52906322/faultyVersion.py,data/external/ConDefects/Code/abc326_d/Python/52906322/correctVersion.py,data/external/ConDefects/Test/abc326_d,70,3.14.3,True,,,70,eligible,
53923236,abc326_d,data/external/ConDefects/Code/abc326_d/Python/53923236/faultyVersion.py,data/external/ConDefects/Code/abc326_d/Python/53923236/correctVersion.py,data/external/ConDefects/Test/abc326_d,74,3.14.3,True,,,74,eligible,
53955700,abc326_d,data/external/ConDefects/Code/abc326_d/Python/53955700/faultyVersion.py,data/external/ConDefects/Code/abc326_d/Python/53955700/correctVersion.py,data/external/ConDefects/Test/abc326_d,52,3.14.3,True,,,52,eligible,
54027090,abc326_d,data/external/ConDefects/Code/abc326_d/Python/54027090/faultyVersion.py,data/external/ConDefects/Code/abc326_d/Python/54027090/correctVersion.py,data/external/ConDefects/Test/abc326_d,31,3.14.3,True,,,31,ineligible,multiple independent faults
54403865,abc326_d,data/external/ConDefects/Code/abc326_d/Python/54403865/faultyVersion.py,data/external/ConDefects/Code/abc326_d/Python/54403865/correctVersion.py,data/external/ConDefects/Test/abc326_d,75,3.14.3,True,,,75,eligible,
54719711,abc326_f,data/external/ConDefects/Code/abc326_f/Python/54719711/faultyVersion.py,data/external/ConDefects/Code/abc326_f/Python/54719711/correctVersion.py,data/external/ConDefects/Test/abc326_f,56,3.14.3,True,,,56,eligible,
49041438,abc326_g,data/external/ConDefects/Code/abc326_g/Python/49041438/faultyVersion.py,data/external/ConDefects/Code/abc326_g/Python/49041438/correctVersion.py,data/external/ConDefects/Test/abc326_g,364,3.14.3,True,,,364,ineligible,loc > 300 (maximum length ceiling is 300)
54666524,abc327_a,data/external/ConDefects/Code/abc327_a/Python/54666524/faultyVersion.py,data/external/ConDefects/Code/abc327_a/Python/54666524/correctVersion.py,data/external/ConDefects/Test/abc327_a,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
54677762,abc327_a,data/external/ConDefects/Code/abc327_a/Python/54677762/faultyVersion.py,data/external/ConDefects/Code/abc327_a/Python/54677762/correctVersion.py,data/external/ConDefects/Test/abc327_a,12,3.14.3,True,,,12,ineligible,loc < 25 (minimum length floor is 25)
54767724,abc327_a,data/external/ConDefects/Code/abc327_a/Python/54767724/faultyVersion.py,data/external/ConDefects/Code/abc327_a/Python/54767724/correctVersion.py,data/external/ConDefects/Test/abc327_a,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
54966208,abc327_a,data/external/ConDefects/Code/abc327_a/Python/54966208/faultyVersion.py,data/external/ConDefects/Code/abc327_a/Python/54966208/correctVersion.py,data/external/ConDefects/Test/abc327_a,6,3.14.3,True,,,6,ineligible,loc < 25 (minimum length floor is 25)
54982866,abc327_a,data/external/ConDefects/Code/abc327_a/Python/54982866/faultyVersion.py,data/external/ConDefects/Code/abc327_a/Python/54982866/correctVersion.py,data/external/ConDefects/Test/abc327_a,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
54666596,abc327_b,data/external/ConDefects/Code/abc327_b/Python/54666596/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/54666596/correctVersion.py,data/external/ConDefects/Test/abc327_b,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
54671379,abc327_b,data/external/ConDefects/Code/abc327_b/Python/54671379/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/54671379/correctVersion.py,data/external/ConDefects/Test/abc327_b,10,3.14.3,True,,,10,ineligible,loc < 25 (minimum length floor is 25)
54706960,abc327_b,data/external/ConDefects/Code/abc327_b/Python/54706960/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/54706960/correctVersion.py,data/external/ConDefects/Test/abc327_b,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
54721670,abc327_b,data/external/ConDefects/Code/abc327_b/Python/54721670/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/54721670/correctVersion.py,data/external/ConDefects/Test/abc327_b,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
54757356,abc327_b,data/external/ConDefects/Code/abc327_b/Python/54757356/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/54757356/correctVersion.py,data/external/ConDefects/Test/abc327_b,9,3.14.3,True,,,9,ineligible,loc < 25 (minimum length floor is 25)
54789222,abc327_b,data/external/ConDefects/Code/abc327_b/Python/54789222/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/54789222/correctVersion.py,data/external/ConDefects/Test/abc327_b,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
54881267,abc327_b,data/external/ConDefects/Code/abc327_b/Python/54881267/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/54881267/correctVersion.py,data/external/ConDefects/Test/abc327_b,12,3.14.3,True,,,12,ineligible,loc < 25 (minimum length floor is 25)
54902111,abc327_b,data/external/ConDefects/Code/abc327_b/Python/54902111/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/54902111/correctVersion.py,data/external/ConDefects/Test/abc327_b,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
54929751,abc327_b,data/external/ConDefects/Code/abc327_b/Python/54929751/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/54929751/correctVersion.py,data/external/ConDefects/Test/abc327_b,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
55040351,abc327_b,data/external/ConDefects/Code/abc327_b/Python/55040351/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/55040351/correctVersion.py,data/external/ConDefects/Test/abc327_b,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
55043539,abc327_b,data/external/ConDefects/Code/abc327_b/Python/55043539/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/55043539/correctVersion.py,data/external/ConDefects/Test/abc327_b,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
55103874,abc327_b,data/external/ConDefects/Code/abc327_b/Python/55103874/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/55103874/correctVersion.py,data/external/ConDefects/Test/abc327_b,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
55112756,abc327_b,data/external/ConDefects/Code/abc327_b/Python/55112756/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/55112756/correctVersion.py,data/external/ConDefects/Test/abc327_b,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
55112773,abc327_b,data/external/ConDefects/Code/abc327_b/Python/55112773/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/55112773/correctVersion.py,data/external/ConDefects/Test/abc327_b,24,3.14.3,True,,,24,ineligible,loc < 25 (minimum length floor is 25)
55166023,abc327_b,data/external/ConDefects/Code/abc327_b/Python/55166023/faultyVersion.py,data/external/ConDefects/Code/abc327_b/Python/55166023/correctVersion.py,data/external/ConDefects/Test/abc327_b,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
53791551,abc327_c,data/external/ConDefects/Code/abc327_c/Python/53791551/faultyVersion.py,data/external/ConDefects/Code/abc327_c/Python/53791551/correctVersion.py,data/external/ConDefects/Test/abc327_c,30,3.14.3,True,,,30,ineligible,multiple independent faults
53953010,abc327_c,data/external/ConDefects/Code/abc327_c/Python/53953010/faultyVersion.py,data/external/ConDefects/Code/abc327_c/Python/53953010/correctVersion.py,data/external/ConDefects/Test/abc327_c,20,3.14.3,True,,,20,ineligible,loc < 25 (minimum length floor is 25)
54292566,abc327_c,data/external/ConDefects/Code/abc327_c/Python/54292566/faultyVersion.py,data/external/ConDefects/Code/abc327_c/Python/54292566/correctVersion.py,data/external/ConDefects/Test/abc327_c,20,3.14.3,True,,,20,ineligible,loc < 25 (minimum length floor is 25)
55003503,abc327_c,data/external/ConDefects/Code/abc327_c/Python/55003503/faultyVersion.py,data/external/ConDefects/Code/abc327_c/Python/55003503/correctVersion.py,data/external/ConDefects/Test/abc327_c,35,3.14.3,True,,,35,eligible,
51999062,abc327_e,data/external/ConDefects/Code/abc327_e/Python/51999062/faultyVersion.py,data/external/ConDefects/Code/abc327_e/Python/51999062/correctVersion.py,data/external/ConDefects/Test/abc327_e,21,3.14.3,True,,,21,ineligible,loc < 25 (minimum length floor is 25)
54952693,abc327_e,data/external/ConDefects/Code/abc327_e/Python/54952693/faultyVersion.py,data/external/ConDefects/Code/abc327_e/Python/54952693/correctVersion.py,data/external/ConDefects/Test/abc327_e,43,3.14.3,True,,,43,ineligible,multiple independent faults
54954766,abc327_e,data/external/ConDefects/Code/abc327_e/Python/54954766/faultyVersion.py,data/external/ConDefects/Code/abc327_e/Python/54954766/correctVersion.py,data/external/ConDefects/Test/abc327_e,67,3.14.3,True,,,67,eligible,
47668625,abc327_g,data/external/ConDefects/Code/abc327_g/Python/47668625/faultyVersion.py,data/external/ConDefects/Code/abc327_g/Python/47668625/correctVersion.py,data/external/ConDefects/Test/abc327_g,115,3.14.3,True,,,115,eligible,
54463412,abc328_a,data/external/ConDefects/Code/abc328_a/Python/54463412/faultyVersion.py,data/external/ConDefects/Code/abc328_a/Python/54463412/correctVersion.py,data/external/ConDefects/Test/abc328_a,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
55126003,abc328_a,data/external/ConDefects/Code/abc328_a/Python/55126003/faultyVersion.py,data/external/ConDefects/Code/abc328_a/Python/55126003/correctVersion.py,data/external/ConDefects/Test/abc328_a,10,3.14.3,True,,,10,ineligible,loc < 25 (minimum length floor is 25)
55136049,abc328_a,data/external/ConDefects/Code/abc328_a/Python/55136049/faultyVersion.py,data/external/ConDefects/Code/abc328_a/Python/55136049/correctVersion.py,data/external/ConDefects/Test/abc328_a,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
54041719,abc328_b,data/external/ConDefects/Code/abc328_b/Python/54041719/faultyVersion.py,data/external/ConDefects/Code/abc328_b/Python/54041719/correctVersion.py,data/external/ConDefects/Test/abc328_b,16,3.14.3,True,,,16,ineligible,loc < 25 (minimum length floor is 25)
54041860,abc328_b,data/external/ConDefects/Code/abc328_b/Python/54041860/faultyVersion.py,data/external/ConDefects/Code/abc328_b/Python/54041860/correctVersion.py,data/external/ConDefects/Test/abc328_b,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
54688793,abc328_b,data/external/ConDefects/Code/abc328_b/Python/54688793/faultyVersion.py,data/external/ConDefects/Code/abc328_b/Python/54688793/correctVersion.py,data/external/ConDefects/Test/abc328_b,22,3.14.3,True,,,22,ineligible,loc < 25 (minimum length floor is 25)
54743139,abc328_b,data/external/ConDefects/Code/abc328_b/Python/54743139/faultyVersion.py,data/external/ConDefects/Code/abc328_b/Python/54743139/correctVersion.py,data/external/ConDefects/Test/abc328_b,25,3.14.3,True,,,25,eligible,
54943660,abc328_b,data/external/ConDefects/Code/abc328_b/Python/54943660/faultyVersion.py,data/external/ConDefects/Code/abc328_b/Python/54943660/correctVersion.py,data/external/ConDefects/Test/abc328_b,10,3.14.3,True,,,10,ineligible,loc < 25 (minimum length floor is 25)
54961220,abc328_b,data/external/ConDefects/Code/abc328_b/Python/54961220/faultyVersion.py,data/external/ConDefects/Code/abc328_b/Python/54961220/correctVersion.py,data/external/ConDefects/Test/abc328_b,11,3.14.3,True,,,11,ineligible,loc < 25 (minimum length floor is 25)
51767048,abc328_e,data/external/ConDefects/Code/abc328_e/Python/51767048/faultyVersion.py,data/external/ConDefects/Code/abc328_e/Python/51767048/correctVersion.py,data/external/ConDefects/Test/abc328_e,47,3.14.3,True,,,47,eligible,
50086721,abc328_f,data/external/ConDefects/Code/abc328_f/Python/50086721/faultyVersion.py,data/external/ConDefects/Code/abc328_f/Python/50086721/correctVersion.py,data/external/ConDefects/Test/abc328_f,53,3.14.3,True,,,53,ineligible,multiple independent faults
54463372,abc329_a,data/external/ConDefects/Code/abc329_a/Python/54463372/faultyVersion.py,data/external/ConDefects/Code/abc329_a/Python/54463372/correctVersion.py,data/external/ConDefects/Test/abc329_a,2,3.14.3,True,,,2,ineligible,loc < 25 (minimum length floor is 25)
54889625,abc329_a,data/external/ConDefects/Code/abc329_a/Python/54889625/faultyVersion.py,data/external/ConDefects/Code/abc329_a/Python/54889625/correctVersion.py,data/external/ConDefects/Test/abc329_a,1,3.14.3,True,,,1,ineligible,loc < 25 (minimum length floor is 25)
54918661,abc329_a,data/external/ConDefects/Code/abc329_a/Python/54918661/faultyVersion.py,data/external/ConDefects/Code/abc329_a/Python/54918661/correctVersion.py,data/external/ConDefects/Test/abc329_a,2,3.14.3,True,,,2,ineligible,loc < 25 (minimum length floor is 25)
55135985,abc329_a,data/external/ConDefects/Code/abc329_a/Python/55135985/faultyVersion.py,data/external/ConDefects/Code/abc329_a/Python/55135985/correctVersion.py,data/external/ConDefects/Test/abc329_a,5,3.14.3,True,,,5,ineligible,loc < 25 (minimum length floor is 25)
54730859,abc329_b,data/external/ConDefects/Code/abc329_b/Python/54730859/faultyVersion.py,data/external/ConDefects/Code/abc329_b/Python/54730859/correctVersion.py,data/external/ConDefects/Test/abc329_b,16,3.14.3,True,,,16,ineligible,loc < 25 (minimum length floor is 25)
54204891,abc329_c,data/external/ConDefects/Code/abc329_c/Python/54204891/faultyVersion.py,data/external/ConDefects/Code/abc329_c/Python/54204891/correctVersion.py,data/external/ConDefects/Test/abc329_c,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
54412437,abc329_c,data/external/ConDefects/Code/abc329_c/Python/54412437/faultyVersion.py,data/external/ConDefects/Code/abc329_c/Python/54412437/correctVersion.py,data/external/ConDefects/Test/abc329_c,20,3.14.3,True,,,20,ineligible,loc < 25 (minimum length floor is 25)
54527271,abc329_c,data/external/ConDefects/Code/abc329_c/Python/54527271/faultyVersion.py,data/external/ConDefects/Code/abc329_c/Python/54527271/correctVersion.py,data/external/ConDefects/Test/abc329_c,12,3.14.3,True,,,12,ineligible,loc < 25 (minimum length floor is 25)
50998625,abc329_e,data/external/ConDefects/Code/abc329_e/Python/50998625/faultyVersion.py,data/external/ConDefects/Code/abc329_e/Python/50998625/correctVersion.py,data/external/ConDefects/Test/abc329_e,19,3.14.3,True,,,19,ineligible,loc < 25 (minimum length floor is 25)
